source_code,source_concept_id,source_vocabulary_id,source_code_description,valid_start_date,valid_end_date,invalid_reason,target_concept_id,target_vocabulary_id,target_vocabulary_code,domain_id,confidence_score,source_code_description_original
30901057,30901057,TUSS,Surgical correction of interatrial communication,2009-02-13,,,43020560,SNOMED,471275004,Condition,0.6790139973163605,Correção cirúrgica da comunicação interatrial
30901065,30901065,TUSS,Surgical correction of ventricular septal defect,2009-02-13,,,4294387,SNOMED,76025005,Procedure,0.7763271033763885,Correção cirúrgica da comunicação interventricular
30901073,30901073,TUSS,Congenital heart defect correction and valvular surgery,2009-02-13,,,4324058,SNOMED,428515000,Procedure,0.7459143996238708,Correção de cardiopatia congênita + cirurgia valvar
30901081,30901081,TUSS,Correction of congenital heart disease and myocardial revascularization,2009-02-13,,,4324058,SNOMED,428515000,Procedure,0.5700886249542236,Correção de cardiopatia congênita + revascularização do miocárdio
30901090,30901090,TUSS,"Redirection of blood flow (with direct anastomosis, flap, tube) - in congenital heart defects",2009-02-13,,,4324070,SNOMED,428613004,Procedure,0.4261021614074707,"Redirecionamento do fluxo sanguíneo (com anastomose direta, retalho, tubo) - em defeitos cardíacos congenitos"
30901103,30901103,TUSS,"Resection (infundibulum, septum, membranes, bands) - in congenital heart defects",2009-02-13,,,4323291,SNOMED,70627009,Procedure,0.43229472637176514,"Ressecção (infundíbulo, septo, membranas, bandas) - em defeitos cardíacos congenitos"
30901111,30901111,TUSS,"Transpositions (vessels, chambers) - in congenital heart defects",2009-02-13,,,441385,SNOMED,83799000,Condition,0.5023488104343414,"Transposições (vasos, câmaras) - em defeitos cardíacos congenitos"
30902010,30902010,TUSS,Valvular ring enlargement,2009-02-13,,,4337748,SNOMED,232746002,Procedure,0.5611755549907684,Ampliação do anel valvar
30902029,30902029,TUSS,Multivalvular surgery,2009-02-13,,,45884525,LOINC,LA14620-1,Meas Value,0.5566970705986023,Cirurgia multivalvar
30902037,30902037,TUSS,Valvular commissurotomy,2009-02-13,,,4339851,SNOMED,232943003,Procedure,0.5980956554412842,Comissurotomia valvar
30902045,30902045,TUSS,Valvular plasty,2009-02-13,,,4339737,SNOMED,232834008,Procedure,0.6540604829788208,Plastia valvar
30902053,30902053,TUSS,Valve replacement,2009-02-13,,,4145119,SNOMED,34068001,Procedure,0.7187538743019104,Troca valvar
30903017,30903017,TUSS,Left Ventricular Aneurysmectomy,2009-02-13,,,4336908,SNOMED,233089000,Procedure,0.7764865309000015,Aneurismectomia de VE
30903025,30903025,TUSS,Myocardial revascularization,2009-02-13,,,4170285,SNOMED,275227003,Procedure,0.9999999999989103,Revascularização do miocárdio
30903033,30903033,TUSS,Myocardial revascularization + valvular surgery,2009-02-13,,,4170285,SNOMED,275227003,Procedure,0.6473304331302643,Revascularização do miocárdio + cirurgia valvar
30903041,30903041,TUSS,Partial ventriculectomy - in coronary heart diseases,2009-02-13,,,4176749,SNOMED,428679005,Procedure,0.6663383841514587,Ventriculectomia parcial - em coronariopatias
30904013,30904013,TUSS,"Transesophageal cardiac pacing (CETE), therapeutic or diagnostic",2009-02-13,,,4049990,SNOMED,233180004,Procedure,0.5335060656070709,"Cárdio-estimulação transesofágica (CETE), terapêutica ou diagnóstica"
30904021,30904021,TUSS,"Internal defibrillator implant, plates, and electrodes",2009-02-13,,,4042166,SNOMED,118380004,Device,0.47310155630111694,"Implante de desfibrilador interno, placas e eletrodos"
30904064,30904064,TUSS,Artificial multisite cardiac pacemaker implantation,2009-02-13,,,4144921,SNOMED,307280005,Procedure,0.713147908449173,Implante de estimulador cardíaco artificial multissítio
30904080,30904080,TUSS,Installation of temporary epimyocardial pacemaker,2009-02-13,,,4085558,SNOMED,281556002,Procedure,0.8473745286464691,Instalação de marca-passo epimiocárdio temporário
30904099,30904099,TUSS,Temporary bedside pacemaker implantation,2009-02-13,,,4085558,SNOMED,281556002,Procedure,0.7894977629184723,Implante de marca-passo temporário à beira do leito
30904102,30904102,TUSS,Repositioning of electrode / generator with or without unit exchange,2009-02-13,,,4036236,SNOMED,228630004,Procedure,0.44653087854385376,Recolocação de eletrodo / gerador com ou sem troca de unidades
30904110,30904110,TUSS,System removal (not applicable when replacing the generator),2009-02-13,,,4143937,SNOMED,3479000,Procedure,0.2882620096206665,Retirada do sistema (não aplicável na troca do gerador)
30904129,30904129,TUSS,Generator replacement,2009-02-13,,,4086536,SNOMED,282089006,Observation,0.5726305246353149,Troca de gerador
30904137,30904137,TUSS,Single-chamber pacemaker implantation (generator + atrial or ventricular electrode),2009-02-13,,,44790298,SNOMED,232981000000109,Procedure,0.7460817396640778,Implante de marca-passo monocameral (gerador + eletrodo atrial ou ventricular)
30904145,30904145,TUSS,Dual-chamber pacemaker implantation (generator + atrial and ventricular lead),2009-02-13,,,40485437,SNOMED,444179007,Procedure,0.7615864127874374,Implante de marca-passo bicameral (gerador + eletrodo atrial e ventricular)
30904153,30904153,TUSS,"Removal of pacemaker and/or implantable cardioverter-defibrillator lead with the aid of mechanical dilator, laser, or radiofrequency",2010-09-09,,,37163094,SNOMED,1204285000,Procedure,0.6164760291576385,"Remoção de cabo-eletrodo de marcapasso e/ou cárdio-desfibrilador implantável com auxílio de dilatador mecânico, laser ou radiofrequência"
30904161,30904161,TUSS,Multi-site cardioverter-defibrillator implant - CRT-D (generator and electrodes),2016-01-01,,,37166983,SNOMED,1263462004,Device,0.4286532998085022,Implante de cardiodesfibrilador multissítio - TRC-D (gerador e eletrodos)
30904170,30904170,TUSS,Event monitor implant (Implantable loop recorder),2017-04-10,,,45763481,SNOMED,470646006,Device,0.5232368409633636,Implante de monitor de eventos (Looper implantável)
30905010,30905010,TUSS,Intra-aortic balloon placement,2009-02-13,,,4060257,SNOMED,16965008,Procedure,0.7347380816936493,Colocação de balão intra-aórtico
30905028,30905028,TUSS,Aortic stent placement without CPB,2009-02-13,,,4042504,SNOMED,118949002,Procedure,0.33866119384765625,Colocação de stent na aorta sem CEC
30905036,30905036,TUSS,Installation of the conventional extracorporeal circulation circuit,2009-02-13,,,4336747,SNOMED,232957001,Procedure,0.5383773446083069,Instalação do circuíto de circulação extracorpórea convencional
30905044,30905044,TUSS,Installation of the extracorporeal circulation circuit in low-weight children (10 kg),2009-02-13,,,37396497,SNOMED,716330008,Device,0.2311992645263672,Instalação do circuíto de circulação extracorpórea em crianças de baixo peso (10 kg)
30905052,30905052,TUSS,Cavoatrial shunt,2009-02-13,,,4122288,SNOMED,258593008,Device,0.7847597897052765,Derivação cavo-atrial
30905060,30905060,TUSS,Perfusionist - in cardiac procedures,2009-02-13,,,4042641,SNOMED,118672003,Procedure,0.32241684198379517,Perfusionista - em procedimentos cardíacos
30906016,30906016,TUSS,Infrarenal abdominal aortic aneurysm,2009-02-13,,,40479862,SNOMED,444569004,Condition,0.8132076263427734,Aneurisma de aorta abdominal infra-renal
30906024,30906024,TUSS,Suprarenal abdominal aortic aneurysm,2009-02-13,,,4175579,SNOMED,297196004,Condition,0.8671045005321503,Aneurisma de aorta abdominal supra-renal
30906032,30906032,TUSS,Thoracic aortic aneurysm,2009-02-13,,,436996,SNOMED,233984007,Condition,0.8644102513790131,Aneurisma de aorta-torácica
30906040,30906040,TUSS,Aneurysm of visceral arteries,2009-02-13,,,193793,SNOMED,35239001,Condition,0.9792734198272228,Aneurisma de artérias viscerais
30906059,30906059,TUSS,"Axillary, femoral, popliteal aneurysm",2009-02-13,,,4167993,SNOMED,48273005,Condition,0.6590454578399658,"Aneurisma de axilar, femoral, poplítea"
30906067,30906067,TUSS,"Aneurysm of carotid, subclavian, iliac",2009-02-13,,,196433,SNOMED,13290008,Condition,0.6858458817005157,"Aneurisma de carótida, subclávia, ilíaca"
30906075,30906075,TUSS,Aneurysms - others,2009-02-13,,,4237912,SNOMED,57035005,Condition,0.6030483245849609,Aneurismas - outros
30906083,30906083,TUSS,Thoracic or thoracoabdominal aneurysms,2009-02-13,,,436996,SNOMED,233984007,Condition,0.6613084971904755,Aneurismas torácicos ou tóraco-abdominais
30906113,30906113,TUSS,Intraoperative transluminal angioplasty - by artery,2009-02-13,,,4250313,SNOMED,7414004,Procedure,0.8195715844631195,Angioplastia transluminal transoperatória - por artéria
30906121,30906121,TUSS,Hypogastric artery - unilateral - any technique,2009-02-13,,,4233369,SNOMED,90024005,Spec Anatomic Site,0.49014395475387573,Artéria hipogástrica - unilateral - qualquer técnica
30906130,30906130,TUSS,Inferior mesenteric artery - any technique,2009-02-13,,,4346633,SNOMED,241241006,Procedure,0.5000068247318268,Artéria mesentérica inferior - qualquer técnica
30906148,30906148,TUSS,Superior mesenteric artery - any technique,2009-02-13,,,4170912,SNOMED,42003005,Procedure,0.5497192144393921,Artéria mesentérica superior - qualquer técnica
30906156,30906156,TUSS,Bilateral renal artery revascularization,2009-02-13,,,761743,SNOMED,15966741000119101,Condition,0.6875539422035217,Artéria renal bilateral revascularização
30906164,30906164,TUSS,Radial artery catheterization - for MAP,2009-02-13,,,4213288,SNOMED,392247006,Procedure,0.476654052734375,Cateterismo da artéria radial - para PAM
30906172,30906172,TUSS,Correction of aortic dissections,2009-02-13,,,44783314,SNOMED,699385002,Procedure,0.6818969547748566,Correção das dissecções da aorta
30906180,30906180,TUSS,Aortoiliac endarterectomy,2009-02-13,,,4324125,SNOMED,71198003,Procedure,0.9164731502532959,Endarterectomia aorto-ilíaca
30906199,30906199,TUSS,Carotid endarterectomy - each arterial segment treated,2009-02-13,,,4283095,SNOMED,66951008,Procedure,0.4903477430343628,Endarterectomia carotídea - cada segmento arterial tratado
30906202,30906202,TUSS,Iliofemoral endarterectomy,2009-02-13,,,4040974,SNOMED,16589005,Procedure,0.826847642660141,Endarterectomia ilíaco-femoral
30906210,30906210,TUSS,Ligation of carotid or branches,2009-02-13,,,4019326,SNOMED,175373000,Procedure,0.7113378643989563,Ligadura de carótida ou ramos
30906229,30906229,TUSS,Aortobifemoral bypass,2009-02-13,,,4231680,SNOMED,405482000,Procedure,0.7641525417566299,Ponte aorto-bifemoral
30906237,30906237,TUSS,Aorto-biliac bypass,2009-02-13,,,4165576,SNOMED,41161008,Procedure,0.7662133276462555,Ponte aorto-biilíaca
30906245,30906245,TUSS,Aortofemoral bypass - unilateral,2009-02-13,,,4119652,SNOMED,304389001,Procedure,0.6182131469249725,Ponte aorto-femoral - unilateral
30906253,30906253,TUSS,Aortoiliac bridge - unilateral,2009-02-13,,,36715423,SNOMED,721097004,Spec Anatomic Site,0.40878987312316895,Ponte aorto-ilíaca - unilateral
30906261,30906261,TUSS,Axillobifemoral bypass,2009-02-13,,,4049677,SNOMED,233379008,Procedure,0.8507218062877655,Ponte axilo-bifemoral
30906270,30906270,TUSS,Axillo-femoral bridge,2009-02-13,,,4231680,SNOMED,405482000,Procedure,0.46457231044769287,Ponte axilo-femoral
30906288,30906288,TUSS,Distal bridge,2009-02-13,,,21498326,LOINC,LA25386-6,Meas Value,0.5762026906013489,Ponte distal
30906296,30906296,TUSS,Proximal femoropopliteal bypass,2009-02-13,,,4225224,SNOMED,405466001,Procedure,0.777790367603302,Ponte fêmoro poplítea proximal
30906300,30906300,TUSS,Crossed femoro-femoral bridge,2009-02-13,,,4327940,SNOMED,75513009,Procedure,0.47519779205322266,Ponte fêmoro-femoral cruzada
30906318,30906318,TUSS,Ipsilateral femoro-femoral bridge,2009-02-13,,,44783093,SNOMED,699139007,Procedure,0.4288215637207031,Ponte fêmoro-femoral ipsilateral
30906326,30906326,TUSS,Subclavian bifemoral bypass,2009-02-13,,,4142641,SNOMED,33349003,Procedure,0.5833268761634827,Ponte subclávio bifemoral
30906334,30906334,TUSS,Subclavian femoral bypass,2009-02-13,,,4226952,SNOMED,405463009,Procedure,0.643652617931366,Ponte subclávio femoral
30906342,30906342,TUSS,Aorto-cervical bypasses or endarterectomies of the supra-aortic trunks,2009-02-13,,,4106548,SNOMED,29819009,Procedure,0.4595069885253906,Pontes aorto-cervicais ou endarterectomias dos troncos supra-aórticos
30906350,30906350,TUSS,Transcervical bridges - any type,2009-02-13,,,4304730,SNOMED,419243002,Route,0.42755985260009766,Pontes transcervicais - qualquer tipo
30906377,30906377,TUSS,Preparation of autologous vein for vascular patches,2009-02-13,,,4156201,SNOMED,272174005,Device,0.6141512095928192,Preparo de veia autóloga para remendos vasculares
30906385,30906385,TUSS,Deep femoral arterioplasty (profundoplasty),2009-02-13,,,4051010,SNOMED,233285004,Procedure,0.6949394643306732,Arterioplastia da femoral profunda (profundoplastia)
30906393,30906393,TUSS,Reoperation of abdominal aorta,2009-02-13,,,4195854,SNOMED,67635009,Procedure,0.8488366007804871,Reoperação de aorta abdominal
30906407,30906407,TUSS,Removal of infected graft in non-aortic position,2009-02-13,,,4016163,SNOMED,11445008,Procedure,0.6176989078521729,Retirada de enxerto infectado em posição não aórtica
30906415,30906415,TUSS,Aortofemoral revascularization - unilateral,2009-02-13,,,4106548,SNOMED,29819009,Procedure,0.461789071559906,Revascularização aorto-femoral - unilateral
30906423,30906423,TUSS,Upper limb arterial revascularization,2009-02-13,,,4050417,SNOMED,233498006,Procedure,0.8551721721887589,Revascularização arterial de membro superior
30906431,30906431,TUSS,Surgical treatment of cerebral ischemia,2009-02-13,,,4305485,SNOMED,8224008,Procedure,0.6247485280036926,Tratamento cirúrgico da isquemia cerebral
30906440,30906440,TUSS,Surgical treatment of vertebrobasilar syndrome,2009-02-13,,,4145752,SNOMED,34289000,Procedure,0.5824507772922516,Tratamento cirúrgico de síndrome vértebro basilar
30906458,30906458,TUSS,Surgical treatment of carotid tumor,2009-02-13,,,4051038,SNOMED,233401008,Procedure,0.642672210931778,Tratamento cirúrgico de tumor carotídeo
30906466,30906466,TUSS,Celiac trunk - any technique,2009-02-13,,,4058311,SNOMED,168973007,Procedure,0.2530824542045593,Tronco celíaco - qualquer técnica
30907012,30907012,TUSS,Venous restoration surgery with bridges in cavities,2009-02-13,,,4235388,SNOMED,408463005,Observation,0.5380441844463348,Cirurgia de restauração venosa com pontes em cavidades
30907020,30907020,TUSS,Venous restoration surgery with bypasses in the limbs,2009-02-13,,,4231428,SNOMED,89330007,Procedure,0.5177506804466248,Cirurgia de restauração venosa com pontes nos membros
30907039,30907039,TUSS,Surgical treatment of venous impotentia coeundi,2009-02-13,,,4019657,SNOMED,175886001,Procedure,0.5701519548892975,Cura cirúrgica da impotência coeundi venosa
30907047,30907047,TUSS,Surgical treatment of portal hypertension - any type,2009-02-13,,,4269081,SNOMED,62688006,Procedure,0.36788541078567505,Cura cirúrgica de hipertensão portal - qualquer tipo
30907063,30907063,TUSS,Vein sclerotherapy - per session,2009-02-13,,,4213465,SNOMED,80227005,Procedure,0.5251219570636749,Escleroterapia de veias - por sessão
30907071,30907071,TUSS,Fulguration of telangiectasias (per group),2009-02-13,,,4010094,SNOMED,112641009,Observation,0.37967759370803833,Fulguração de telangiectasias (por grupo)
30907080,30907080,TUSS,Vena cava filter implant,2009-02-13,,,4118459,SNOMED,303892002,Device,0.8396112322807312,Implante de filtro de veia cava
30907098,30907098,TUSS,Surgical interruption of the inferior vena cava,2009-02-13,,,4245823,SNOMED,93031005,Condition,0.6797836422920227,Interrupção cirúrgica veia cava inferior
30907101,30907101,TUSS,Surgical treatment of varicose veins with lipodermatosclerosis or ulcer (one limb),2009-02-13,,,40486668,SNOMED,449320003,Procedure,0.5131547152996063,Tratamento cirúrgico de varizes com lipodermatoesclerose ou úlcera (um membro)
30907110,30907110,TUSS,Venous thrombectomy,2009-02-13,,,4287321,SNOMED,397028007,Procedure,0.9999999999991783,Trombectomia venosa
30907128,30907128,TUSS,Valvuloplasty or interposition of venous valved segment,2009-02-13,,,4313431,SNOMED,86289001,Procedure,0.5878611505031586,Valvuloplastia ou interposição de segmento valvulado venoso
30907136,30907136,TUSS,Varicose veins - surgical treatment of two limbs,2009-02-13,,,4166760,SNOMED,274023003,Procedure,0.6702803373336792,Varizes - tratamento cirúrgico de dois membros
30907144,30907144,TUSS,Varicose veins - surgical treatment of a limb,2009-02-13,,,4166760,SNOMED,274023003,Procedure,0.7159683704376221,Varizes - tratamento cirúrgico de um membro
